ADDRESS,CITY,PROV/STATE,"POSTAL/ZIP CODE",STORE,Latitude,Longitude,Hours,URL,Notes,Image,"Image URL",Phone,e,Icon,categories,BRANDS,COUNTRY,COUNTRY2,COUNTRY3
1259 Stittsville Main Street,Ottawa,ON,"K2S 2E4",Tim Hortons,45.2679593,-75.9284597,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
1260 Merivale Road,Ottawa,ON,"K2C 3Z5",Tim Hortons,45.3704445,-75.7326151,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
1263-1265 Bank Street,Ottawa,ON,"K1S 3Y2",Tim Hortons,45.390771,-75.6800527,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
1384 Baseline Road,Ottawa,ON,"K2C 0A9",Tim Hortons,45.3617661,-75.7378353,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
1385 Woodroffe,Ottawa,ON,"K2G 1V8",Tim Hortons,45.3482848,-75.7574272,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
1406 Prince Of Wales Drive,Ottawa,ON,"K2C 1N6",Tim Hortons,45.3695296,-75.7018922,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
1583 Alta Vista,Ottawa,ON,"K1G 0E9",Tim Hortons,45.4079995,-75.6584732,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
1595 Telesat Court,Ottawa,ON,"K1B 5R3",Tim Hortons,45.4291902,-75.6050048,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
1600 Bank Street,Ottawa,ON,"K1V 7Y6",Tim Hortons,45.3782118,-75.6674519,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
1600 James Naismith Drive,Ottawa,ON,"K1B 5N8",Tim Hortons,45.4286953,-75.6073577,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
161 Elgin Street,Ottawa,ON,"K2P 2K1",Tim Hortons,45.4204719,-75.6920248,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
161 Laurier Avenue,Ottawa,ON,"K1P 5J2",Tim Hortons,45.4207705,-75.6946101,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
1610 Walkley Road,Ottawa,ON,"K1V 6P5",Tim Hortons,45.3774746,-75.6458402,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
1611 Bank Street,Ottawa,ON,"K1V 7Y8",Tim Hortons,45.3778893,-75.6670687,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
1665 Hunt Club Road,Ottawa,ON,"K1V 1C1",Tim Hortons,45.3606972,-75.6307242,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
1778 Carling Avenue,Ottawa,ON,"K2A 1E1",Tim Hortons,45.3773303,-75.754015,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
1802 St.Laurent Boulevard,Ottawa,ON,"K1G 1A2",Tim Hortons,45.4036795,-75.6258129,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
1859 Carling Avenue,Ottawa,ON,"K2A 1E4",Tim Hortons,45.376024,-75.7575105,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
187 Bank Street,Ottawa,ON,"K2P 1W7",Tim Hortons,45.417872,-75.6983189,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
1950 Walkley Road,Ottawa,ON,"K1H 1W1",Tim Hortons,45.3832342,-75.6314037,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
200 Sparks Street,Ottawa,ON,"K1P 5C1",Tim Hortons,45.4213593,-75.7007877,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
2020 Trim Road,Ottawa,ON,"K4A 0G4",Tim Hortons,45.4693439,-75.4536585,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
2075 Montreal Road,Ottawa,ON,"K1J 6M6",Tim Hortons,45.4478452,-75.5938556,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
2100 Hunt Club Road,Ottawa,ON,"K1T 3S4",Tim Hortons,45.364772,-75.6202647,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
2162 Prince Of Wales Drive,Ottawa,ON,"K2E 7A4",Tim Hortons,45.3321715,-75.7011083,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
2200 Carling Avenue,Ottawa,ON,"K2A 1H3",Tim Hortons,45.3697544,-75.7713502,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
2271 Prince Of Wales,Ottawa,ON,"K2E 6Z8",Tim Hortons,45.3273366,-75.7020391,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
2277 Riverside Drive,Ottawa,ON,"K1H 7X6",Tim Hortons,45.3855007,-75.6791732,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
2301 Navaho Drive,Ottawa,ON,"K2G 6Z1",Tim Hortons,45.3529415,-75.7557239,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
2495 Bank Street,Ottawa,ON,"K1V 0Y5",Tim Hortons,45.3538157,-75.6453397,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
2545 Baseline Road,Ottawa,ON,"K2H 7B3",Tim Hortons,45.3420432,-75.7857296,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
263 Bank Street,Ottawa,ON,"K2P 1X5",Tim Hortons,45.4160295,-75.6968739,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
2636 Innes Road,Ottawa,ON,"K1B 4Z5",Tim Hortons,45.4308845,-75.56333,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
269 Laurier Avenue West,Ottawa,ON,"K1P 5J9",Tim Hortons,45.418901,-75.6984502,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
275 Slater Street,Ottawa,ON,"K1P 5H9",Tim Hortons,45.4188197,-75.7015257,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
2755 Riverside Drive,Ottawa,ON,"K1A 0B1",Tim Hortons,45.3744591,-75.6900525,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
2800 Lancaster Road,Ottawa,ON,"K1B 4S4",Tim Hortons,45.3939242,-75.6046818,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
2951 Bank Street,Ottawa,ON,"K1T 1N9",Tim Hortons,45.3473439,-75.624083,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
2970 Carling Avenue,Ottawa,ON,"K2B 7J7",Tim Hortons,45.3556404,-75.8036264,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
3045 Baseline Road,Ottawa,ON,"K2H 8P4",Tim Hortons,45.3350269,-75.8069842,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
3224 Hawthorne Road,Ottawa,ON,"K1G 3W9",Tim Hortons,45.382186,-75.6019611,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
330 Queen Street,Ottawa,ON,"K1R 7Y5",Tim Hortons,45.4188969,-75.7043353,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
3580 Strandherd Drive,Ottawa,ON,"K2J 5L4",Tim Hortons,45.2740662,-75.73845,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
360 St.Patrick Street,Ottawa,ON,"K1N 5K7",Tim Hortons,45.4327119,-75.6876913,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
3680 Richmond Road,Ottawa,ON,"K2H 5B8",Tim Hortons,45.3687079,-75.7842058,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
3691 Strandherd Drive,Ottawa,ON,"K2J 4G8",Tim Hortons,45.2714081,-75.7440977,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
3705 Riverside Drive,Ottawa,ON,"K1G 3N3",Tim Hortons,45.3422027,-75.6909766,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
372 Hunt Club Road,Ottawa,ON,"K1V 1C1",Tim Hortons,45.3388033,-75.6825005,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
3755 Riverside Road-Cognos Incorporated,Ottawa,ON,"K1V 1B7",Tim Hortons,45.4215296,-75.6971931,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
40 Ruskin Avenue,Ottawa,ON,"K1Y 4W7",Tim Hortons,45.3941611,-75.7206815,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
401 Hazeldean Road,Ottawa,ON,"K2T 1T8",Tim Hortons,45.3031231,-75.8792513,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
430 West Hunt Club Road,Ottawa,ON,"K2E 1B2",Tim Hortons,45.3357804,-75.721535,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
450 Bank Street,Ottawa,ON,"K2K 1X7",Tim Hortons,45.412158,-75.6935953,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
4764 Bank Street,Ottawa,ON,"K1T 3W7",Tim Hortons,45.3206153,-75.5938847,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
50 Rideau Street,Ottawa,ON,"K1N 9J7",Tim Hortons,45.4255824,-75.692568,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
501 Smyth Road,Ottawa,ON,"K1H 8L6",Tim Hortons,45.401224,-75.6476256,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
535 Terminal Avenue,Ottawa,ON,"K1G 0Z2",Tim Hortons,45.415008,-75.6450234,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
57 - 2121 Carling Avenue,Ottawa,ON,"K2A 1S3",Tim Hortons,45.3727775,-75.7690305,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
580 Booth Street,Ottawa,ON,"K1A 0E9",Tim Hortons,45.3999416,-75.7060415,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
585 Montreal Road,Ottawa,ON,"K1K 4K3",Tim Hortons,45.4423412,-75.6433666,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
600 March Road,Ottawa,ON,"K2K 2E6",Tim Hortons,45.3486206,-75.9220729,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
631 Industrial Avenue,Ottawa,ON,"K1G 0Z1",Tim Hortons,45.4106403,-75.6404084,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
655 Bronson Avenue,Ottawa,ON,"K1S 4E7",Tim Hortons,45.403433,-75.7008456,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
700 Montreal Road,Ottawa,ON,"K1A 0P7",Tim Hortons,45.4435425,-75.6360626,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
713 Montreal Road,Ottawa,ON,"K1K 0T2",Tim Hortons,45.4459814,-75.6392384,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
73 Leikin Drive,Ottawa,ON,"K1A 0R2",Tim Hortons,45.4215296,-75.6971931,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
800 King Edward,Ottawa,ON,"K1N 6N5",Tim Hortons,45.4194391,-75.6787727,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
800 King Edward Avenue,Ottawa,ON,"K1N 6N5",Tim Hortons,45.4194391,-75.6787727,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
801 Aviation Parkway,Ottawa,ON,"K1K 4R3",Tim Hortons,45.4391689,-75.6274474,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
813 Shefford Road,Ottawa,ON,"K1J 8H9",Tim Hortons,45.4563082,-75.591518,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
85 Rue University,Ottawa,ON,"K1N 6N5",Tim Hortons,45.4225784,-75.6838757,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
90 Elgin Street,Ottawa,ON,"K1P 5K8",Tim Hortons,45.4221049,-75.6943596,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
993 Richmond Road,Ottawa,ON,"K2B 6R1",Tim Hortons,45.3764466,-75.7762002,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
99-99 Rideau Street,Ottawa,ON,"K1N 9L8",Tim Hortons,45.4262706,-75.691615,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
1000 Kangut/Inuksugait Plaza,Outer Nunavut,NU,"X0A 0H0",Tim Hortons,36.778261,-119.4179324,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
155 9th Street E,Owen Sound,ON,"N4K 1N6",Tim Hortons,44.5655354,-80.9431374,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
1595 16th Street East,Owen Sound,ON,"N4K 5N3",Tim Hortons,44.5757081,-80.9347684,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
1800 8th Street East,Owen Sound,ON,"N4K 6M9",Tim Hortons,44.5694217,-80.9110768,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
690 Tenth Street West,Owen Sound,ON,"N4K 3R9",Tim Hortons,44.5669466,-80.9568812,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
925 10th Street East,Owen Sound,ON,"N4K 1T5",Tim Hortons,44.5692045,-80.9273817,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
957 10th Street W,Owen Sound,ON,"N4K 3H8",Tim Hortons,44.5643364,-80.9633234,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
4484 Upper Main Street,Oxford,NS,"B0M 1P0",Tim Hortons,45.7389611,-63.8628222,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
2112 Back Lake Road,Oxford House,MB,"R0B 1C0",Tim Hortons,54.949983,-95.265749,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
535 Main Street W,Palmerston,ON,"N0G 2P0",Tim Hortons,43.8322535,-80.8662467,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
387 Rue Papineau,Papineauville,QC,"J0V 1R0",Tim Hortons,45.61633,-75.0292284,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
1078 Rue De Parc,Paquetville,NB,"E8R 1J6",Tim Hortons,47.6605254,-65.1045449,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
1316 Topsail Road,Paradise,NL,"A1L 1E8",Tim Hortons,47.5343607,-52.8410535,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
1084 Rest Acres Road,Paris,ON,"N3L 3K7",Tim Hortons,43.1797287,-80.3843003,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
151 Dundas Street E,Paris,ON,"N3L 3H4",Tim Hortons,43.1914964,-80.362917,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
304 Grand River North,Paris,ON,"N3L 3R7",Tim Hortons,43.211727,-80.390024,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
20 Mount Edward Road,Parkdale,PE,"C1A 5N4",Tim Hortons,46.2479691,-63.124852,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
2227 Elginfield Road,Parkhill,ON,"N0M 2K0",Tim Hortons,43.1529403,-81.6850434,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
494 Island Highway East,Parksville,BC,"V9P 1T5",Tim Hortons,49.3174921,-124.2966465,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
4019 Eastern Avenue,Parrsboro,NS,"B0M 1S0",Tim Hortons,45.4062655,-64.3249979,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
1 Horseshoe Lake Road,Parry Sound,ON,"P2A 2W8",Tim Hortons,45.3059011,-79.8952964,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
1 Mall Drive,Parry Sound,ON,"P2G 2G5",Tim Hortons,45.3606164,-80.0423674,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
113 Bowes Street,Parry Sound,ON,"P2A 2L8",Tim Hortons,45.3435852,-80.0115073,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
119 Boulevard Gerard-D-Levesque Ouest,Paspebiac,QC,"G0C 2K0",Tim Hortons,48.0233448,-65.2782088,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
7820 100th Avenue,Peace River,AB,"T8S 1M5",Tim Hortons,56.2331615,-117.3122635,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
100 Pembroke Street,Pembroke,ON,"K8A 8A3",Tim Hortons,45.82653,-77.1110715,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
11 Robinson Lane,Pembroke,ON,"K8A 0A5",Tim Hortons,45.8156947,-77.0772486,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
1230 Pembroke Street West,Pembroke,ON,"K8A 4G4",Tim Hortons,45.8325602,-77.1467881,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
132 Main Street,Penetanguishene,ON,"L9M 1M3",Tim Hortons,44.7670876,-79.9327951,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
1077 Westminster Avenue West,Penticton,BC,"V2A 1L4",Tim Hortons,49.496251,-119.6133171,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
1697 Fairview Road,Penticton,BC,"V2A 6A6",Tim Hortons,49.4793345,-119.5964313,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
2695 Skaha Lake Road,Penticton,BC,"V2A 6E8",Tim Hortons,49.4668148,-119.5866353,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
136 Gore Street East,Perth,ON,"K7H 1J5",Tim Hortons,44.8972498,-76.2463138,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
98 Dufferin Street,Perth,ON,"K7H 3B5",Tim Hortons,44.9066007,-76.2683398,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
22 Tribe Road,Perth-Andover,NB,"E7H 2R6",Tim Hortons,46.7452051,-67.7120946,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
3381 Petawawa Boulevard,Petawawa,ON,"K8H 1X6",Tim Hortons,45.8962399,-77.2804994,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
41 Festubert Way,Petawawa,ON,"K8H 1N3",Tim Hortons,45.912362,-77.2792076,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
1 Hospital Drive,Peterborough,ON,"K9J 7C6",Tim Hortons,44.3002405,-78.3473413,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
1200 Landsdowne Street W,Peterborough,ON,"K9J 2A1",Tim Hortons,44.2813815,-78.3511575,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
1420 Crawford Drive,Peterborough,ON,"K9J 6X6",Tim Hortons,44.2696662,-78.3459651,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
1527 Water Street,Peterborough,ON,"K9H 0C6",Tim Hortons,44.3517221,-78.2997339,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
157 George Street North,Peterborough,ON,"K9J 3G6",Tim Hortons,44.2983629,-78.3198608,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
1600 Westbank Drive,Peterborough,ON,"K9J 7B8",Tim Hortons,44.3571304,-78.290363,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
1781 Lansdowne Street West,Peterborough,ON,"K9J 2T4",Tim Hortons,44.2754844,-78.3721763,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
1901 Lansdowne Street West,Peterborough,ON,"K9K 2M9",Tim Hortons,44.2745242,-78.3762595,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
2151 East Bank Drive,Peterborough,ON,"K9L 1Z8",Tim Hortons,44.3577394,-78.2858953,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
336 Lansdowne Avenue,Peterborough,ON,"K9J 6X9",Tim Hortons,44.291398,-78.2916228,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
55 Park Street North,Peterborough,ON,"K9J 3V5",Tim Hortons,44.2948251,-78.3259015,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
599 Brealey Drive,Peterborough,ON,"K9J 7B1",Tim Hortons,44.2664904,-78.3738616,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
645 Lansdowne Street W,Peterborough,ON,"K9J 7Y5",Tim Hortons,44.2833481,-78.331175,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
721 Ashburnham Drive,Peterborough,ON,"K9L 1P7",Tim Hortons,44.2898505,-78.2973986,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
81 Hunter Street East,Peterborough,ON,"K9H 1G4",Tim Hortons,44.3062927,-78.3101594,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
871-875 Chemong Road,Peterborough,ON,"K9H 5Z5",Tim Hortons,44.3188727,-78.3324939,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
898 Monaghan Road,Peterborough,ON,"K9J 5K4",Tim Hortons,44.2876822,-78.3295829,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
619 Rue Principale,Petit Rochers,NB,"E8J 1G9",Tim Hortons,47.7805017,-65.7165985,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
11 Smith Street,Petitcodiac,NB,"E1H 3N4",Tim Hortons,45.9318331,-65.1666332,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
4160 Petrolia Street,Petrolia,ON,"N0N 1R0",Tim Hortons,42.89022,-82.12159,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
1286 Kingston Road,Pickering,ON,"L1V 1B7",Tim Hortons,43.8352506,-79.0912287,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
1355 Kingston Road,Pickering,ON,"L1V 1B8",Tim Hortons,43.8359986,-79.0863992,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
1709 Kingston Road,Pickering,ON,"L1V 1C5",Tim Hortons,43.8477602,-79.0732968,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
1725 Kingston Road,Pickering,ON,"L1V 4L9",Tim Hortons,43.8501796,-79.070644,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
1750 Bayly Street,Pickering,ON,"L1W 3N3",Tim Hortons,43.8337939,-79.0646751,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
1799 Liverpool Road,Pickering,ON,"L1V 1N2",Tim Hortons,43.8335815,-79.0894447,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
1800 Brock Road North,Pickering,ON,"L1V 4G2",Tim Hortons,43.842351,-79.0718893,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
674 Kingston Road,Pickering,ON,"L1V 1A6",Tim Hortons,43.818751,-79.1166254,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
742 Kingston Road,Pickering,ON,"L1V 1A8",Tim Hortons,43.8206495,-79.1131643,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
938 Liverpool Road,Pickering,ON,"L1W 1S6",Tim Hortons,43.8287012,-79.0874738,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
123 Main Street,Picton,ON,"K0K 2T0",Tim Hortons,44.0057577,-77.1449478,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
65 Weaver Road,Pictou,NS,"B0K 1H0",Tim Hortons,45.6800583,-62.7278899,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
770 Boulevard Des Laurentides,Piedmont,QC,"J0R 1K0",Tim Hortons,45.9045764,-74.1385882,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
14365 Boulevard De Pierrefonds,Pierrefonds,QC,"H9H 1Z2",Tim Hortons,45.4909036,-73.8535349,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
14810 Boulevard De Pierrefonds,Pierrefonds,QC,"H9H 4Y6",Tim Hortons,45.4849293,-73.8584647,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
3862 Boulevard Saint-Charles,Pierrefonds,QC,"H9H 3C3",Tim Hortons,45.460071,-73.8661347,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
1300 Hewetson Avenue,Pincher Creek,AB,"T0K 1W0",Tim Hortons,49.4938014,-113.9513136,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
105 Boulevard Cardinal-Leger,Pincourt,QC,"J7V 3Y3",Tim Hortons,45.3833282,-73.9929381,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
725 Route Du President-Kennedy,Pintendre,QC,"G6C 1E1",Tim Hortons,46.7591392,-71.1246852,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
19800 Lougheed Highway,Pitt Meadows,BC,"V3Y 2W1",Tim Hortons,49.2231796,-122.6711447,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
59 Blockhouse Road,Placentia,NL,"A0B 2Y0",Tim Hortons,47.2395565,-53.966111,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
1400 Rue Edouard-Dufour,Plessisville,QC,"G6L 5S2",Tim Hortons,46.2123365,-71.7710179,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
4504 London Line,Plympton Wyoming,ON,"N0N 1T0",Tim Hortons,42.9797395,-82.1171987,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
12044 Rue Sherbrooke Est,Pointe-Aux-Trembles,QC,"H1B 1C5",Tim Hortons,45.6436524,-73.5138172,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
12775 Rue Sherbrooke Est,Pointe-Aux-Trembles,QC,"H1A 3V9",Tim Hortons,45.6554921,-73.509952,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
15560 Rue Sherbrooke Est,Pointe-Aux-Trembles,QC,"H1A 1C9",Tim Hortons,45.6903972,-73.4976073,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
183G Boulevard Hymus,Pointe-Claire,QC,"H9R 1E9",Tim Hortons,45.4620423,-73.8184968,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
305 Boulevard Brunswick,Pointe-Claire,QC,"H9R 4Y2",Tim Hortons,45.4682716,-73.8292349,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
4750 Highway 2A,Ponoka,AB,"T4J 1K3",Tim Hortons,52.6893891,-113.5750004,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
220 Rue Du College,Pont-Rouge,QC,"G3H 0C6",Tim Hortons,46.7450399,-71.6924618,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
4305 Redford Street,Port Alberni,BC,"V9Y 3R2",Tim Hortons,49.2451658,-124.7978997,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
4550 Johnston Road,Port Alberni,BC,"V9Y 8A2",Tim Hortons,49.260019,-124.8069304,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
3 High Street,Port Aux Basque,NL,"A0M 1C0",Tim Hortons,47.5872184,-59.153561,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
197 Main Street East,Port Colborne,ON,"L3K 1S5",Tim Hortons,42.9005821,-79.2350011,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
287 Westside Road,Port Colborne,ON,"L3K 5Z2",Tim Hortons,42.9051076,-79.2660572,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
429 Main Streetw,Port Colborne,ON,"L3K 3W2",Tim Hortons,42.8988278,-79.2581547,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
1097 Nicola Avenue,Port Coquitlam,BC,"V3B 8B2",Tim Hortons,49.2580644,-122.7448953,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
1320 Kingsway Avenue,Port Coquitlam,BC,"V3C 1S2",Tim Hortons,49.247317,-122.7505511,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
1525 Lougheed Highway,Port Coquitlam,BC,"V3B 1A5",Tim Hortons,49.2599241,-122.7578834,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
2090 Lougheed Highway,Port Coquitlam,BC,"V3B 1A8",Tim Hortons,49.2666209,-122.7744906,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
2150 Hawkins Street,Port Coquitlam,BC,"V3B 0G6",Tim Hortons,49.2542736,-122.7351621,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
1 St.Andrew Street,Port Dover,ON,"N0A 1N0",Tim Hortons,42.7849516,-80.1990469,,www.timhortons.com,,,"",,,,Retail,,ca,Canada,
